Id,MAT,TDR,TSN,MTWM,MTCM,TAR,MTWQ,MTDQ,MTAQ,MTCQ,MAP,PWM,PDM,PSN,PWQ,PDQ,PAQ,PCQ,AET,PET,NPP,ME,RE,CVE
504,10.4879999,16.1627998,1289.439941,34.5545006,-16.0112991,50.5657997,25.3262997,-3.5362999,25.3262997,-6.2561402,30.1900997,8.9690104,0,85.012001,21.3470993,0.896694,21.3470993,0.919421,23.9055004,1274.5,0,800,226,2.54
505,10.5896997,15.7669001,1277.109985,34.4546013,-15.3901997,49.8446999,25.3553009,0.332361,25.3553009,-5.9674602,22.5207005,6.82231,0,80.1824036,16.4710999,0.884298,16.4710999,1.26446,16.5629005,1368.910034,0,791,219,2.51
506,11.1357002,15.5284004,1270.280029,34.8279991,-14.6956997,49.5237007,25.8848991,4.87466,25.8848991,-5.3141799,17.3181992,5.1466899,0.0061983,70.8796997,12.3182001,0.772727,12.3182001,1.8595001,13.9201002,1402.140015,0,835,542,10.71
507,10.0108004,16.2849998,1215.040039,33.4253006,-15.2832003,48.7084999,24.2141991,-1.53406,24.2141991,-5.6403499,21.2479,6.5330601,0.0309917,80.1679993,15.7292995,0.347107,15.7292995,0.549587,13.5317001,1401.229981,0,1019,615,14.91
508,9.20819,16.6333008,1186.880005,32.5074005,-15.8801003,48.3875008,23.1152992,-2.43081,23.1152992,-6.0683799,30.8780994,8.7561998,0.245868,77.9646988,20.7541008,1.40909,20.7541008,1.4876,22.3626995,1336,0,1072,1088,18.12
509,8.8949203,17.0545998,1177.900024,32.2605019,-16.3199997,48.5805016,22.6961002,-2.2075901,22.6961002,-6.2604299,42.2355003,11.8554001,0.491736,81.1820984,27.4710999,2.20661,27.4710999,2.2190101,46.8493996,1268.849976,5,1229,907,16.66
510,8.5454502,16.8339996,1193.109985,31.8749008,-16.8941002,48.769001,22.4918995,-1.87648,22.4918995,-6.8041101,48.2975006,13.2459002,0.692149,79.9651031,30.1198006,2.6756201,30.1198006,2.72314,54.7201004,1210.920044,3,1329,822,13.96
511,7.4254699,15.8562002,1181.180054,30.2147007,-17.2003994,47.4151993,21.2859993,-4.6729598,21.2859993,-7.7351499,60.4255981,15.5433998,1.05785,78.1811981,35.892601,3.3905001,35.892601,3.40083,66.0538025,1122.640015,8,1546,833,10.18
512,7.4580498,14.5249996,1196.530029,30.1214008,-16.2273006,46.3488007,21.7082005,-5.8104701,21.7082005,-7.7575202,75.0764008,18.5681992,1.35124,81.4936981,45.7747993,4.4524798,45.7747993,4.4793401,71.0414963,1100.01001,3,1416,667,10.51
513,7.4414001,14.3416996,1177.5,29.8071995,-15.9877996,45.7949982,21.4916992,-6.1407199,21.4916992,-7.49436,85.5702972,22.2831001,0.85124,94.3230972,56.1632004,2.8843,56.1632004,2.8843,76.2316971,1112.23999,8,1419,645,10.93
514,8.58461,15.1603003,1213.300049,31.8218002,-16.0459003,47.8676987,22.9648991,-6.1717501,22.9648991,-6.8941698,73.6591034,19.8264008,0.103306,97.8097,49.361599,0.847107,49.361599,0.847107,58.9132996,1221.26001,0,1173,500,7.66
515,9.3136997,15.5699997,1269.319946,33.4908981,-16.4953003,49.9861984,24.3726006,-5.88165,24.3726006,-6.8386402,64.0102997,17.1900997,0.146694,94.1741028,41.8781013,0.640496,41.8781013,0.640496,49.7588005,1304.829956,0,1101,417,8.32
516,7.94906,13.1759996,1231.709961,30.3367004,-16.3332996,46.6699982,20.7059994,-7.3739901,22.5034008,-7.8681898,155.6999969,43.4978981,1.21901,100.7310028,100.4300003,5.7107401,96.2872009,5.7107401,143.2779999,1084.5,36,1105,361,7.59
517,6.4214101,13.2996998,1258.640015,28.9190998,-18.5983009,47.5175018,19.3255005,-9.7611399,21.1651001,-9.9025002,266.9240112,74.2190018,3.16942,108.4219971,176.9550018,11.2292995,171.3059998,11.2292995,249.779007,982.7800293,92,1169,1253,15.54
518,5.4287701,13.5890999,1298.319946,28.3400002,-20.5333996,48.8732986,18.5594997,-11.0443001,20.4678001,-11.6213999,315.552002,92.7686005,4.1136398,108.4929962,206.1199951,15.6322002,202.3950043,15.6364002,294.8599854,923.5430298,129,1255,1263,20.05
519,4.9576001,13.4756002,1268.560059,27.1410999,-20.6984997,47.8395996,18.1091995,-11.6141005,19.6324997,-11.7069998,321.5830078,91.7520981,3.4937999,111.0029984,212.9129944,12.1674004,210.5870056,12.1674004,288.7659912,900.4320068,177,1255,1323,26.6
520,4.7343402,13.8484001,1221.680054,26.2826004,-20.3864994,46.6691017,17.9393005,-11.2178001,18.9386005,-11.2178001,325.1530151,92.3326035,2.3533101,112.3610001,216.3350067,8.4338799,215.4320068,8.4338799,300.7730103,873.6339722,235,1392,1148,16.08
521,5.0433698,13.1415997,1179.359985,25.809,-18.7131004,44.5220985,18.8195992,-10.1938,18.8195992,-10.2054996,362.3739929,99.6549988,3.28512,101.939003,230.1119995,11.9917002,230.1119995,11.9917002,333.2200012,879.4699707,222,1370,1201,14.19
522,6.6076002,12.5522003,1200.469971,27.1709003,-16.7947006,43.9655991,20.5730991,-8.9130898,20.5730991,-8.9130898,385.3760071,103.0889969,2.52686,101.1999969,242.0099945,9.8057899,242.0099945,9.8057899,365.4639893,908.9910278,256,1115,1392,21.91
523,7.1346102,12.4679003,1194.040039,27.4526005,-15.8532,43.3058014,21.0678005,-8.2432604,21.0678005,-8.2510004,443.6610107,124.2089996,2.1115699,108.9629974,293.9729919,9.1033096,293.9729919,9.1033096,426.7219849,867.3889771,325,956,2146,38.22
524,8.6957998,12.3591995,1152.01001,28.2415009,-14.3684998,42.6100006,22.1098995,-6.25142,22.1098995,-6.25631,492.7250061,157.5850067,1.93388,124.7399979,357.4649963,7.3987598,357.4649963,7.3987598,463.6430054,979.8140259,241,348,1621,88.8
525,11.8064003,17.3106995,1270.52002,35.0984993,-16.1921005,51.2905998,25.8243999,-2.4802101,25.8279991,-5.06462,64.3616028,15.4607,0.809917,85.3310013,40.1321983,2.87603,40.1321983,2.89463,73.6981964,1133.75,5,970,73,1.3
526,12.0398998,16.1082993,1290.880005,35.0997009,-15.2832003,50.3829002,26.4162998,-1.01068,26.4162998,-5.2362399,72.1755981,19.6219006,0.964876,98.1816025,49.3801994,2.99174,49.3801994,3.03719,84.5207977,1153.780029,7,949,112,1.57
527,11.8612003,16.1629009,1302.780029,35.2214012,-15.4811001,50.7024994,26.4130993,-0.747352,26.4130993,-5.5262399,59.8595009,17.0723,0.729339,96.7985001,41.285099,2.6570201,41.285099,2.9132199,61.5895004,1196.76001,2,917,78,1.59
